"","Accession","Cont_Global_Rep1.x","Cont_Global_Rep2.x","Cont_Global_Rep3.x","Cont_Global_Rep4.x","Cont_PISA_Rep1.x","Cont_PISA_Rep2.x","Cont_PISA_Rep3.x","Cont_PISA_Rep4.x","DZNep_Global_Rep1.x","DZNep_Global_Rep2.x","DZNep_Global_Rep3.x","DZNep_Global_Rep4.x","DZNep_PISA_Rep1.x","DZNep_PISA_Rep2.x","DZNep_PISA_Rep3.x","DZNep_PISA_Rep4.x","U1","Methyl_state","Format2","Format3","Format4","cont_global_mean","cont_global_sd","dznep_global_mean","dznep_global_sd","FC_global","log10FC_global","pval","p.adjust","protein_type","rep1_sm","rep2_sm","rep3_sm","rep4_sm","pisa_sm_mean","pisa_sm_sd","pval.pisa","log10.pvalue_pisa","protein_type.pisa","Gene.Name","DZNep_Kme_global_Norm_rep1","DZNep_Kme_global_Norm_rep2","DZNep_Kme_global_Norm_rep3","DZNep_Kme_global_Norm_rep4","Cont_Kme_global_Norm_rep1","Cont_Kme_global_Norm_rep2","Cont_Kme_global_Norm_rep3","Cont_Kme_global_Norm_rep4","FC_global_rep1","FC_global_rep2","FC_global_rep3","FC_global_rep4","kme_cont_pisa_rep1_norm","kme_cont_pisa_rep2_norm","kme_cont_pisa_rep3_norm","kme_cont_pisa_rep4_norm","kme_dznep_pisa_rep1_norm","kme_dznep_pisa_rep2_norm","kme_dznep_pisa_rep3_norm","kme_dznep_pisa_rep4_norm","kme_rep1_sm","kme_rep2_sm","kme_rep3_sm","kme_rep4_sm","Norm_FC_global_rep1","Norm_FC_global_rep2","Norm_FC_global_rep3","Norm_FC_global_rep4","Norm_kme_cont_pisa_rep1_norm","Norm_kme_cont_pisa_rep2_norm","Norm_kme_cont_pisa_rep3_norm","Norm_kme_cont_pisa_rep4_norm","Norm_kme_dznep_pisa_rep1_norm","Norm_kme_dznep_pisa_rep2_norm","Norm_kme_dznep_pisa_rep3_norm","Norm_kme_dznep_pisa_rep4_norm","Norm_kme_rep1_sm","Norm_kme_rep2_sm","Norm_kme_rep3_sm","Norm_kme_rep4_sm","Global_FC_mean","Global_FC_sd","Global_Kme_FC_mean","Global_Kme_FC_sd","global.kme.pval","global_kme_protein_type","kme.pisa.sm.mean","kme.pisa.sm.sd","kme.pisa.pval","global_kme_pisa_type","Norm_Global_Kme_FC_mean","Norm_Global_Kme_FC_sd","Norm.global.kme.pval","Norm_global_kme_protein_type","Norm.kme.pisa.sm.mean","Norm.kme.pisa.sm.sd","Norm.kme.pisa.pval","Norm_global_kme_pisa_type"
"61","Q99832",566.2,583.7,368.9,294.4,544.2,397.6,499.1,341.6,371.9,436,357,337.1,551.1,441,433,348.3,"Q99832","m2","Q99832-K55","Q99832-K55-m2","Q99832-K55-m2-152",257933.825,13511.8224658692,247071.725,6643.01490809457,0.957888035816939,-0.0186852511183154,0.216706949806673,0.664127160603163,"ns",1.08470368006202,0.989209316568869,1.00587150749979,1.02037529344375,1.02503994939361,0.0417643515679018,0.573723379708486,0.241297451892884,"ns","CCT7",0.00150679353606236,0.00171842502405204,0.00149963391289773,0.00135006003381758,0.00210177927382821,0.00216426460609791,0.00148527687590188,0.00120520251209399,0.656835040621688,0.74695905430872,0.967741935483871,1.14504076086957,0.96114447191805,0.681171834846668,1.35294117647059,1.16032608695652,1.48184995966658,1.01146788990826,1.21288515406162,1.03322456244438,1.54175569122237,1.48489388163845,0.89648033126294,0.890460512832626,0.716913309987052,0.793999504131935,1.00966623612661,1.12019351127298,258923.478205581,183711.362686311,336031.623529412,283437.842663043,365743.538720086,256630.341055046,288737.135294118,257988.527380599,1.41255455571198,1.39692143862241,0.859255841046893,0.910212006119808,0.879144197820961,0.220185387722898,0.879144197820961,0.220185387722898,0.365762641908649,"ns",1.2033976042391,0.358633603577868,0.450901116764072,"ns",0.910193140379644,0.186951960401488,0.427161368929291,"ns",1.14473596037527,0.301012014764767,0.536529177268079,"ns"
"62","O15541",32.8,31.7,39.8,34.5,35.4,32.6,26.1,34.7,36,33.1,36.8,45,32.9,46.5,38.7,35.3,"O15541","m2","O15541-K107","O15541-K107-m2","O15541-K107-m2-153",6720.15,80.6748825017219,6545.95,242.439126380211,0.974077959569355,-0.0114062833104291,0.250614885571033,0.600993137135301,"ns",1.02857269071908,1.01830539141129,1.10000200024405,0.957665469937214,1.02613638807791,0.0583428240976289,0.589260900997007,0.229692374524374,"ns","RNF113A",0.0054363419459084,0.00511948031861418,0.00587699825925867,0.00658424171482918,0.00480304583394348,0.00474479868283191,0.00591522501634861,0.00519406220830448,1.09756097560976,1.04416403785489,0.924623115577889,1.30434782608696,1.07926829268293,1.02839116719243,0.655778894472362,1.00579710144928,0.913888888888889,1.40483383685801,1.05163043478261,0.784444444444444,0.84676710608914,1.36605008062573,1.60363568215892,0.779923150816523,1.13185302282343,1.07896681415336,0.993537565014975,1.26764783531126,7370.32317073171,6870.68138801262,4412.34271356784,6680.70550724638,6051.86361111111,9082.95317220544,6584.99429347826,5361.28555555556,0.821112381495518,1.32198724686209,1.49240317920672,0.80250290178789,1.09267398878237,0.158560196101538,1.09267398878237,0.158560196101538,0.373769470484898,"ns",1.14909400492258,0.400569073697649,0.582404956897274,"ns",1.11800130932575,0.11489251232866,0.207397645438558,"ns",1.10950142733806,0.350799235810096,0.690633520616014,"ns"
"63","Q16851",292.6,379.1,460.8,488.2,524.5,715.8,552.4,446.2,518,360.3,334.3,653.2,467.9,394.1,699.2,425.6,"Q16851","m2","Q16851-K319","Q16851-K319-m2","Q16851-K319-m2-157",19527.75,1819.98317483065,20088.55,582.655767441921,1.02871810628465,0.0122963838419047,0.59198988893701,0.227685710872288,"ns",1.10864268186696,0.975170168313669,0.963152674388788,0.947625172462461,0.998647674257969,0.0741918362298075,0.904363791943163,0.0436568338477647,"ns","UGP2",0.0251400172776953,0.0182277174627908,0.0162655819701644,0.0336174242424242,0.0131493207382674,0.0202179118646237,0.0247195712699358,0.026436202760585,1.77033492822966,0.950408863096808,0.725477430555556,1.33797623924621,1.79254955570745,1.88815615932472,1.19878472222222,0.91396968455551,0.903281853281853,1.09381071329448,2.09153454980556,0.651561543172076,0.503908999562003,0.57930097989653,1.74471238332803,0.712891854272989,1.91188714444635,0.90156281147336,0.6580042102084,1.27164345601654,39887.9919685578,35404.24969665,22346.6658854167,16878.3695616551,18611.7612741313,21620.9188454066,42986.4729883338,12660.1014084507,0.466600607240451,0.610687107639861,1.923619085225,0.750078457649868,1.19604936528206,0.458884280049394,1.19604936528206,0.458884280049394,0.510688453221722,"ns",0.885203554264888,0.579485021849243,0.529806437258467,"ns",1.18577440553616,0.545872638599299,0.674152493646294,"ns",0.937746314438794,0.667360558921684,0.605517495243607,"ns"
"64","P42704",397.1,443.4,364.7,321,231.7,269,244.1,232.1,339.6,378.7,332,400.8,278.4,244.6,283.3,243,"P42704","m2","P42704-K64","P42704-K64-m2","P42704-K64-m2-158",38872.7,4256.55660912276,35146.6,945.667295264743,0.904146097389685,-0.0437613879277068,0.177709473872387,0.750289418897989,"ns",1.17088088159682,0.843412195040367,1.34323466826046,1.24985435871747,1.15184552590378,0.217354548664456,0.167928864125068,0.774874649586445,"ns","LRPPRC",0.00987226521392815,0.0110521584833415,0.00925804571578357,0.0111143463250281,0.010540537670942,0.0129619560451125,0.00820529665735968,0.00819661666134695,0.855200201460589,0.854082092918358,0.91033726350425,1.24859813084112,0.583480231679678,0.606675687866486,0.669317247052372,0.723052959501558,0.819787985865724,0.64589384737259,0.853313253012048,0.606287425149701,1.40499701850358,1.06464435659854,1.27490103799055,0.838510398419017,0.936599775279384,0.852661314764207,1.1283011574578,1.35596756371935,21981.8008562075,20753.0405953992,29749.0767480121,28316.5615264798,28200.2148409894,22131.4235014523,30600.4105722892,21863.6339820359,1.28288919663404,1.06641835926244,1.02861715109643,0.772114720270345,0.96705442218108,0.189523797842959,0.96705442218108,0.189523797842959,0.565457400554484,"ns",1.14576320287792,0.248235979591312,0.277091732439179,"ns",1.06838245280519,0.223754128960283,0.790727569999277,"ns",1.03750985681581,0.209412177805982,0.878969516539131,"ns"
"65","Q15084",1089.5,1116.1,1238.8,1081.7,1160.4,1419.1,1057.3,930.5,1124.2,969.5,895.4,1303.8,1131,1144.9,1286.2,972.2,"Q15084","m2","Q15084-K208","Q15084-K208-m2","Q15084-K208-m2-160",58652.55,4201.68417145633,55102.425,2182.24056323617,0.93947194111765,-0.0271161862922966,0.200183235933183,0.698572294721603,"ns",1.07086633247728,0.845691543244768,1.30359964589645,1.0587246121937,1.06972053345305,0.187092357612313,0.479523041406588,0.319190519848236,"ns","PDIA6",0.0214022449321494,0.0178916461975408,0.0159196089970504,0.0226944774682725,0.0189259049518297,0.0199344864293318,0.0190976558043739,0.0192512360158466,1.03184947223497,0.868649762566078,0.72279625443978,1.20532495146529,1.06507572280863,1.27148105008512,0.853487245721666,0.860220024036239,1.00604874577477,1.18091799896854,1.43645298190753,0.745666513268906,0.944579548881089,0.928773573848769,1.68303977488607,0.866832313168163,1.13084394044155,0.897522304422893,0.83358969080406,1.17885820160282,61312.7881046351,71188.1896245856,55362.815773329,48334.5588425626,52844.9236790607,63990.757885508,80793.4416126871,42838.61575395,0.861890729693724,0.898895704792696,1.45934487767888,0.886293715713548,0.957155110176529,0.208106373173664,0.957155110176529,0.208106373173664,0.582547708739162,"ns",1.10580630269602,0.386282151764851,0.668789984788429,"ns",1.01020353431783,0.170184227312689,0.9185060653702,"ns",1.02660625696971,0.28890108638898,0.914691849347682,"ns"
"66","Q5JRX3",564.9,784.5,734.6,909.9,653.8,638.3,494.1,342.5,923.9,638.7,749.6,978.2,566.9,416.3,534.9,540,"Q5JRX3","m2","Q5JRX3-K1000","Q5JRX3-K1000-m2","Q5JRX3-K1000-m2-162",20613.075,874.040690795725,18607.375,853.392630914986,0.902697680962205,-0.0444576732449334,0.016756485776551,1.77581705777504,"Down with DZNep",1.0840415730776,1.13915766221136,0.996257225011269,1.05562095234483,1.06876935316126,0.0594941003376978,0.0792680473408938,1.10090183992089,"ns","PITRM1",0.048772891162388,0.0334118016321406,0.0393720225433192,0.0564399337629892,0.0271224037104255,0.037176570941143,0.0346524144892944,0.0470879865862115,1.63551070986015,0.81414913957935,1.02041927579635,1.07506319375756,1.15737298636927,0.81363926067559,0.672610944731827,0.376414990658314,0.613594544864163,0.651792703929857,0.713580576307364,0.552034348803926,0.530161453646016,0.801083152487816,1.06091133648126,1.46655782182976,1.79825105780135,0.898732744476012,1.13619853402951,1.19860579852264,24105.5330855019,17169.4156787763,14258.7466784645,7273.61743048687,11623.2601039074,12459.6693283232,13585.7892342583,9567.693723165,0.482182246817769,0.725689770777988,0.952803885265555,1.31539688670766,1.13628557974835,0.351269506010131,1.13628557974835,0.351269506010131,0.510823421522536,"ns",0.964678441111212,0.398627693383744,0.509987966941833,"ns",1.25794703370738,0.382669319128671,0.269827849301832,"ns",0.869018197392243,0.354240533300905,0.349771482194401,"ns"
"67","Q00688",414.9,395.7,337,347.3,632.5,527.7,480.8,360.6,402.2,351.6,245.4,391.1,588,426.7,386.5,267.3,"Q00688","m2","Q00688-K73","Q00688-K73-m2","Q00688-K73-m2-166",110667.425,2172.94572009979,107366.25,9383.34681390387,0.970170309826943,-0.0131520202434798,0.537853108003427,0.269336317445382,"ns",1.00758041355452,1.28842603852148,0.784128184609931,0.994757746832515,1.01872309587961,0.206940367407022,0.965127301968716,0.0154153986808781,"ns","FKBP3",0.00377708972513267,0.00324836103740604,0.00206514375639046,0.00407768771855927,0.00370629757933835,0.00353749864784769,0.00313708113683352,0.00311642769268595,0.96939021450952,0.88855193328279,0.728189910979228,1.12611575007198,1.52446372619908,1.33358605003791,1.42670623145401,1.03829542182551,1.46195922426653,1.21359499431172,1.57497962510187,0.68345691638967,0.958999023159186,0.910023762079111,1.10392706667914,0.658248993516729,1.01910050239597,0.918264955205689,0.658301034086404,1.3084493274557,170655.482043866,149173.201895375,153263.488902077,115709.406910452,155675.41223272,131358.551308305,187154.041361043,65551.8564561493,0.912220400823131,0.88057740692886,1.22112606663039,0.566521410889956,0.928061952210881,0.165774150149772,0.928061952210881,0.165774150149772,0.548505491363132,"ns",0.907799711358542,0.185623109382861,0.684361804157049,"ns",0.976028954785941,0.2687292153941,0.86957089092916,"ns",0.895111321318083,0.267557407338558,0.685654905858227,"ns"
"68","O60264",148.2,159.3,204.1,195.7,167.1,202.5,165.4,132.8,211.2,132.6,183.9,237,186.5,204.3,208.6,167.8,"O60264","m2","O60264-K402","O60264-K402-m2","O60264-K402-m2-167",4822.275,543.893754177535,4329.675,134.513973871367,0.897849044278893,-0.0467966753011032,0.16686236306688,0.777641610328851,"ns",1.0882727003336,0.689214799910707,1.44347759332453,1.44613148451773,1.16677414452164,0.36001422488282,0.426240129767719,0.370345664625945,"ns","SMARCA5",0.0495541999061473,0.0293570669500531,0.0424574040725862,0.0563146014019247,0.0325542570951586,0.0380308926397212,0.0383322377688046,0.0374653010433617,1.4251012145749,0.832391713747646,0.901028907398334,1.21103730199285,1.12753036437247,1.27118644067797,0.810387065164135,0.678589678078692,0.883049242424242,1.54072398190045,1.13431212615552,0.708016877637131,0.783171141396007,1.21203619909502,1.39971647489928,1.04336523308424,1.52220337147601,0.771926844530368,1.10761610967411,1.50311354329562,5132.96923076923,5324.6186440678,4314.90592846644,3544.61318344405,3763.55587121212,6959.14208144796,4913.15954323002,2979.68902953586,0.73321224071474,1.30697474253883,1.13864812458987,0.840624597192497,1.09238978442843,0.276280118231337,1.09238978442843,0.276280118231337,0.607076232180413,"ns",1.10957226211864,0.261791001178009,0.692186064720228,"ns",1.22621496724403,0.358108616816551,0.269734931539045,"ns",1.00486492625898,0.264536293983486,0.9413440267125,"ns"
"69","P09493",86.3,97.6,99,108.9,101.3,111.3,124.9,108.8,109.5,82.7,96.2,121.5,106.4,122.5,120,102.7,"P09493","m2","P09493-K136","P09493-K136-m2","P09493-K136-m2-168",14535.2,1361.56345182049,15030.7,818.533114785223,1.03408965820904,0.0145581948288895,0.560549937703348,0.251385691359945,"ns",0.786803967435713,0.981652018132209,1.06870930189946,0.967637588957298,0.951200719106171,0.118366677873973,0.480391290399816,0.318404875052621,"ns","TPM1",0.00760400824982813,0.0056700147406671,0.00593277829170521,0.00814234016887817,0.00662094150862334,0.00702800400365802,0.00613060036535901,0.00722598967526177,1.26882966396292,0.84733606557377,0.971717171717172,1.11570247933884,1.17381228273465,1.14036885245902,1.26161616161616,0.999081726354454,0.971689497716895,1.48125755743652,1.24740124740125,0.845267489711934,0.827806551361975,1.29892846007012,0.988732774161117,0.846044389978213,1.14847839086396,0.806774546189203,0.967732022662642,1.12681314737461,15299.9388180765,15836.6443647541,20373.2085858586,15056.7610651974,13992.6202739726,21604.8821039903,20226.6112266112,12613.0814814815,0.914554001839582,1.36423358423543,0.992804404930645,0.837702174250189,1.05089634514818,0.182026459069348,1.05089634514818,0.182026459069348,0.65751597988092,"ns",0.990378043892856,0.217920291293034,0.96410212320392,"ns",1.0124495267726,0.159043749112198,0.902369056171101,"ns",1.02732354131396,0.233361793272731,0.862716987897698,"ns"
"70","Q9UKK9",44.4,55.6,35.8,32.5,33.7,33.6,39.6,34.4,38.4,40.5,41.8,36.8,39.9,50.8,42.8,54.4,"Q9UKK9","m2","Q9UKK9-K14","Q9UKK9-K14-m2","Q9UKK9-K14-m2-169",45850.675,1143.95146568084,40602.3,750.485553936029,0.885533310033059,-0.0527950978375833,0.000511535545432913,3.29112418277487,"Down with DZNep",0.952245520440799,1.02189969277707,0.968782845432095,0.920950843543306,0.965969725548317,0.0422339848167483,0.287865558237501,0.540810293309427,"ns","NUDT5",0.000939072763466157,0.000981722984437873,0.00105758258885085,0.000903295802374588,0.000995308153232622,0.00117388734059623,0.000780218199570226,0.000713583109378019,0.864864864864865,0.72841726618705,1.16759776536313,1.13230769230769,0.759009009009009,0.60431654676259,1.10614525139665,1.05846153846154,1.0390625,1.25432098765432,1.02392344497608,1.47826086956522,1.36897255192878,2.0756025867137,0.925668164902615,1.39661274014156,0.943499518632676,0.83630085314596,1.35549592336273,1.26585928184585,33858.8605855856,28622.8489208633,50755.0324022346,48207.4190769231,42488.7203125,51745.7580246914,40469.6526315789,60223.9043478261,1.2548774405772,1.80784792484349,0.797352512965732,1.24926630591297,0.973296897180684,0.211944017491327,0.973296897180684,0.211944017491327,0.641383345252064,"ns",1.44171401092166,0.474497448604157,0.0971553020628235,"ns",1.10028889424681,0.249544101052036,0.648279644430235,"ns",1.27733604607485,0.413569560793262,0.281765790637881,"ns"
"71","P68104",332.2,342.8,289.8,254.5,286.7,243.6,322.9,278.9,283.4,321.4,316.5,260.8,346.1,293.3,307.6,282.7,"P68104","m2","P68104-K408","P68104-K408-m2","P68104-K408-m2-171",558006.675,8507.96398181337,665816.525,34191.9189573964,1.19320530529496,0.0767151756782948,0.00620430700243779,2.20730672050287,"Up with DZNep",1.00316446621772,0.94461266037644,0.958622231388619,1.05938200269969,0.991445340170617,0.0517151956962857,0.881340976581177,0.0548560375604069,"ns","EEF1A1",0.000443369205458604,0.00045071089336256,0.000473296435651648,0.000406066142382546,0.000590071627448455,0.000604848812498985,0.000522686920995277,0.000464544740678166,0.853100541842264,0.93757292882147,1.09213250517598,1.02475442043222,0.863034316676701,0.710618436406068,1.11421670117322,1.0958742632613,1.2212420606916,0.912570006222775,0.971879936808847,1.08397239263804,1.41505620007586,1.28419128954502,0.87225396620379,0.989139383027538,0.751382009970194,0.74516289698976,0.905506559740234,0.874116326857453,485873.217188441,402745.272812135,617769.427605245,600372.742554028,780613.528722654,650749.747386434,649909.817251185,696192.000498466,1.60661979526215,1.6157849422853,1.05202651379258,1.15959961396118,0.976890099067984,0.103989582458297,0.976890099067984,0.103989582458297,0.722523744156966,"ns",1.14016020971305,0.25225238874266,0.428305388499823,"ns",0.81904194838941,0.0827552569977572,0.0432068550561981,"Norm.Down with DZNep",1.3585077163253,0.295096783786853,0.0370581551889606,"Norm.Stabilized with DZNep"
"72","P06753",1694.9,1755.7,2373.8,2270.6,2829.1,3197.8,2836.3,2653.6,2079.5,1788.3,2035.2,2389.2,2472.8,3122.3,3267.3,2631.7,"P06753","m2","P06753-K190","P06753-K190-m2","P06753-K190-m2-172",78072,8756.3574249418,78501.1,6385.78213377187,1.00549620862793,0.00238043736431547,0.939691027778999,0.02701491979217,"ns",0.759484343196191,1.07477762419195,1.15693780791753,0.922167381318822,0.978341789156124,0.175357305659483,0.808579026291001,0.0922775280087979,"ns","TPM3",0.0261536797516815,0.0253798893860885,0.0260861874714009,0.0277768735322157,0.0249696148264914,0.0237467910655691,0.027281169120723,0.0272049018186524,1.22691604224438,1.01856809249872,0.857359507961918,1.05223288998503,1.6691840226562,1.821381785043,1.19483528519673,1.16867788249802,1.18913200288531,1.745959850137,1.60539504716981,1.10149840950946,0.71240317828649,0.958590815212188,1.34361201670193,0.942516690018156,1.04742023188655,1.06877132645039,0.956197564553259,1.02102458289966,113301.707681869,134662.405171726,103965.485769652,97541.2452391438,94548.8368550132,123022.600788458,125250.192408609,94744.2841955466,0.834487306409268,0.913563073758971,1.20472858354277,0.971325350248094,1.03876913317251,0.151545445663622,1.03876913317251,0.151545445663622,0.825710793026388,"ns",0.989280675054692,0.261623511738918,0.823950740459069,"ns",1.02335342644746,0.0488444130675562,0.60999108206914,"ns",0.981026078489775,0.159333804349625,0.808726572182338,"ns"
"73","Q92541",432,452.3,492.4,476,399.8,465.8,406.8,394.6,422,462.3,448.6,494.1,361.7,431.3,427.9,405.7,"Q92541","m2","Q92541-K242","Q92541-K242-m2","Q92541-K242-m2-173",12996.2,593.844985384794,14568.85,378.776631626962,1.12100844862344,0.0496088857231753,0.00631913168277013,2.19934259439,"Up with DZNep",0.856170905701746,1.04718263602626,0.969443990209815,0.930443169799218,0.95081017543426,0.0795953861889148,0.21550374661194,0.666545175068227,"ns","RTF1",0.0282478312091678,0.0329252398350533,0.0306940719251191,0.0336578088705118,0.0344393246065786,0.0364065166296404,0.0364308967150044,0.0352556031226391,0.976851851851852,1.02210921954455,0.911047928513404,1.03802521008403,0.925462962962963,1.02984744638514,0.826157595450853,0.828991596638656,0.857109004739337,0.932943975773307,0.953856442264824,0.821088848411253,0.926140795516242,0.905905024135395,1.15456959727433,0.990467034576169,0.820220243336943,0.904377646727323,0.842528586799166,0.954679707320017,11608.8223148148,12794.4127349105,11166.3460601137,11192.5471428571,12804.5228436019,13099.3730694354,13940.8026749889,12053.666403562,1.10299929625602,1.02383543042135,1.24846593504616,1.07693684464438,0.98700855249846,0.0568856488712459,0.98700855249846,0.0568856488712459,0.759281884586533,"ns",0.994270612875535,0.112783540309108,0.850978022420724,"ns",0.880451546045862,0.0609596557405014,0.0326102424201695,"Norm.Down with DZNep",1.11305937659198,0.0960935155171524,0.0568588336975388,"ns"
"74","P06733",1473.1,1319.7,867.4,811.1,1165.9,954.7,1189.9,1112.3,983.9,1291.5,1075.1,859,1437.8,1447.8,1058.8,1068.4,"P06733","m2","P06733-K343","P06733-K343-m2","P06733-K343-m2-174",495523.85,14765.7593055691,501845.7,22315.8268904978,1.01275791266152,0.00550564500478479,0.655716720106371,0.183283742126754,"ns",0.992453797164927,1.00115945622515,1.05254592433649,0.905687822561271,0.987961750071959,0.0609220065555301,0.836831608949578,0.077361923920017,"ns","ENO1",0.0019475027369747,0.00256719787022959,0.0022756771997084,0.00163102339407804,0.00291673918419611,0.00258204250773321,0.0017899701004418,0.00168505595731995,0.667911207657321,0.978631507160718,1.23945123357159,1.05905560350142,0.791460186002308,0.723421989846177,1.37180078395204,1.3713475527062,1.46132737066775,1.12102206736353,0.984838619663287,1.24377182770664,1.84636877067558,1.54961016266854,0.717916647361909,0.906970538031873,0.667698623012623,0.994250815988054,1.27134928072079,0.967934261763123,399727.204378521,369746.04296431,664759.707274614,660096.773147577,738278.808395162,563961.20329849,465268.096958423,655048.850849825,1.84695662518894,1.5252663660093,0.699904178708321,0.992352754167118,0.986262387972763,0.238613458766036,0.986262387972763,0.238613458766036,0.742649140287013,"ns",1.25521652968448,0.531066542414511,0.530662777355806,"ns",0.975308245371148,0.246763835136804,0.718202608285626,"ns",1.26611998101842,0.516422593537704,0.44430739878594,"ns"
"75","P52565",47.8,42.8,41.9,39.3,41.2,25.8,41.2,36.4,37.5,46.6,47.1,36,49.6,45.6,43.4,31,"P52565","m2","P52565-K141","P52565-K141-m2","P52565-K141-m2-175",73110.9,5804.21841594543,79618.7,1756.30923624894,1.08901271903369,0.0370329520917602,0.107187079243083,0.969857563072619,"ns",0.870322835065306,0.988730012750438,1.03197874732868,0.972540907950826,0.965893125773813,0.0684755583086843,0.327997916009489,0.484128915643365,"ns","ARHGDIA",0.000473168805179369,0.000602835916084206,0.000579805771221691,0.000446171292595416,0.000717410717635847,0.000612193813695691,0.000530780183530866,0.000510640288349346,0.784518828451883,1.08878504672897,1.12410501193317,0.916030534351145,0.861924686192469,0.602803738317757,0.983293556085919,0.926208651399491,1.32266666666667,0.978540772532189,0.921443736730361,0.861111111111111,1.5345501618123,1.62331570016968,0.93709933419908,0.929716117216117,0.65955078945384,0.984714158486846,1.09236514325892,0.873748708778292,57428.7489539749,42143.5163551402,77621.5866348449,71283.0554707379,104825.169066667,75642.4738197425,74852.6526539278,69480.0416666667,1.82530824675768,1.79487808236762,0.964327784306408,0.974706277779979,0.978359855366294,0.158002807489436,0.978359855366294,0.158002807489436,0.751218338273927,"ns",1.25617032834929,0.374463931063508,0.233273339979429,"ns",0.902594699994475,0.184985459122236,0.312979189522714,"ns",1.38980509780292,0.485484325273333,0.140078039114946,"ns"
"76","Q96EK5",1004.9,1544.5,2147.4,2352.6,1773.6,1980.1,1841.8,2571.8,1935.2,1613.6,1868.1,1600.9,1771.9,1719.8,1887.7,2631.8,"Q96EK5","m2","Q96EK5-K26","Q96EK5-K26-m2","Q96EK5-K26-m2-176",3109.05,654.384038619525,2887.4,131.773011905574,0.928708126276515,-0.0321207543210219,0.550816273435926,0.258993237334827,"ns",0.781988174077854,0.89959847883787,1.29095589044146,1.34497347217265,1.07937900388246,0.280515919542029,0.701266224649661,0.154117077686861,"ns","KIFBP",0.649635771593541,0.598649551087037,0.629477373049837,0.550591553171,0.425967529990251,0.558690540784952,0.595078423765449,0.635151187904968,1.92576375758782,1.04473939786339,0.869935736239173,0.680481169769617,1.76495173649119,1.28203302039495,0.857688367327931,1.09317351015897,0.915615957007028,1.06581556767476,1.0104919436861,1.64395027796864,0.518776767702053,0.831347984583442,1.17815745459416,1.50383288900732,1.52508284283642,1.07152261831021,1.05780574107648,0.866866918705001,4163.69764155637,3544.18028488184,3095.05424233957,4049.11468162884,2727.52837432824,2872.79928111056,2998.83694127723,4779.94982822163,0.655073593026005,0.81056804400297,0.968912563874936,1.18049257777475,1.130230015365,0.550820514189473,1.130230015365,0.550820514189473,0.981489315260059,"ns",1.00802877397174,0.42636022150068,0.733402137626443,"ns",1.13031953023203,0.279261333979509,0.344047208117374,"ns",0.903761694669666,0.224614815366246,0.529612780958059,"ns"
"77","P55265",314.8,396.6,379.7,421.7,408.5,427.7,372.6,313.9,406.4,360.9,322.3,458.8,384.6,414.1,402.9,340.8,"P55265","m2","P55265-K384","P55265-K384-m2","P55265-K384-m2-178",14012.875,983.430663121029,13282.3,994.47928418176,0.947864017912099,-0.0232539627741323,0.336412338281608,0.473128084368317,"ns",1.06304396977198,0.987575270300098,0.969392603135804,1.18766033037415,1.05191804339551,0.0991634937054144,0.408730059924873,0.388563421061518,"ns","ADAR",0.0283482142857143,0.0281493498896333,0.0232825254641335,0.0378257607611321,0.0204347910756827,0.029362117981521,0.0288238911114316,0.0301945424993377,1.29097839898348,0.909984871406959,0.848828022122728,1.08797723500119,1.29764930114358,1.07841654059506,0.981301027126679,0.744368034147498,0.946358267716535,1.14740925464117,1.25007756748371,0.742807323452485,0.729286616100772,1.06397594199366,1.27389815451842,0.997903307741041,1.38725246471683,0.958696164471143,0.807750951255141,1.25273501865318,19990.417249047,14566.3878971256,12926.7765604425,10395.9184017074,13566.9921259843,14710.819312829,17304.823766677,9009.73286835222,0.678674784871287,1.00991538991846,1.33868050443696,0.866660598920487,1.03444213187859,0.1988458959689,1.03444213187859,0.1988458959689,0.819595794676151,"ns",1.01626600508848,0.224607005572713,0.982023481896466,"ns",1.10160864977407,0.265334941674317,0.585556074875162,"ns",0.973482819536798,0.278699028440954,0.768821168349391,"ns"
